id,datetime,district,category,severity,light,weather,road_defect,road_defects,participants_count,vehicles_count,dead_count,injured_count,lat,lon
1541495,2025-07-14 21:45:00,Брянская область,Опрокидывание,Легкий,"В темное время суток, освещение включено",Ясно,,0,2,2,0,1,53.29238,34.306118
1541631,2025-07-15 10:40:00,Карачевский район,Падение пассажира,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,1,53.127404,35.006046
1542384,2025-07-16 20:15:00,Брянская область,Наезд на стоящее ТС,Тяжёлый,Светлое время суток,Пасмурно,,0,3,2,0,1,53.211295,34.441752
1542793,2025-07-17 20:00:00,Погарский район,Съезд с дороги,С погибшими,"В темное время суток, освещение отсутствует",Пасмурно,,0,2,1,1,0,52.529388,33.209331
1543593,2025-07-19 15:03:00,Брянская область,Наезд на велосипедиста,Легкий,Светлое время суток,Ясно,,0,2,2,0,1,53.256825,34.442557
1544158,2025-07-20 19:00:00,Брасовский район,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,Иные недостатки,1,2,1,0,1,52.574166,34.576732
1544358,2025-07-21 08:35:00,Брянская область,Столкновение,Легкий,Светлое время суток,Пасмурно,,0,3,2,0,1,53.250015,34.332823
1544491,2025-07-21 14:05:00,Жирятинский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.145123,33.488731
1544788,2025-07-22 10:30:00,Новозыбковский район,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,52.542877,31.931441
1545649,2025-07-24 13:10:00,Выгоничский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,8,3,0,2,53.164192,34.201341
1545809,2025-07-24 19:00:00,Навлинский район,Наезд на велосипедиста,С погибшими,Светлое время суток,Ясно,,0,2,2,1,0,52.827746,34.476911
1546031,2025-07-25 10:30:00,Брянская область,Столкновение,Легкий,Светлое время суток,Ясно,,0,2,2,0,1,53.278385,34.316665
1546616,2025-07-26 13:20:00,Почепский район,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,2,52.76687,33.53669
1548166,2025-07-29 22:30:00,Суражский район,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,1,0,1,53.029271,32.40573
1548731,2025-07-31 08:30:00,Новозыбковский район,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Пасмурно,,0,2,2,0,1,52.499393,32.018613
1548843,2025-07-31 13:30:00,Выгоничский район,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,,0,4,2,0,2,53.114604,34.03955
1548863,2025-07-31 14:30:00,Почепский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,4,2,0,1,52.894522,33.462446
1549109,2025-08-01 00:10:00,Дубровский район,Наезд на препятствие,Тяжёлый,"В темное время суток, освещение отсутствует",Ясно,,0,3,1,0,2,53.61863,33.450451
1549468,2025-08-01 20:10:00,Карачевский район,Опрокидывание,Тяжёлый,Сумерки,Пасмурно,,0,2,1,0,2,53.169942,34.729232
1549776,2025-08-02 14:22:00,Брянская область,Столкновение,С погибшими,Светлое время суток,Ясно,,0,4,2,1,3,53.322607,34.311622
1549808,2025-08-02 15:25:00,Почепский район,Столкновение,С погибшими,Светлое время суток,Ясно,,0,3,3,1,0,52.829243,33.248277
1549890,2025-08-02 18:30:00,Выгоничский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.121255,34.101434
1550526,2025-08-04 11:05:00,Брянская область,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,,0,5,3,0,2,53.269666,34.325688
1550601,2025-08-04 14:15:00,Карачевский район,Столкновение,С погибшими,Светлое время суток,Пасмурно,,0,2,3,1,0,53.122202,34.961168
1550711,2025-08-04 18:00:00,Брянский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,4,3,0,1,53.206566,34.293802
1550753,2025-08-04 19:40:00,Дятьковский район,Наезд на препятствие,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,53.577474,34.343348
1551068,2025-08-05 16:14:00,Брянская область,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.308403,34.298319
1551182,2025-08-05 19:51:00,Брянская область,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,53.238445,34.327877
1551598,2025-08-06 20:15:00,Жирятинский район,Столкновение,С погибшими,"В темное время суток, освещение включено",Дождь,,0,2,3,1,0,53.220422,33.718734
1552932,2025-08-09 22:33:00,Злынковский район,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Ясно,Иные недостатки,2,2,1,0,1,52.423302,31.745456
1552961,2025-08-10 00:30:00,Севский район,Опрокидывание,Тяжёлый,"В темное время суток, освещение отсутствует",Ясно,,0,1,1,0,1,52.051389,34.476667
1553159,2025-08-10 15:13:00,Брянская область,Столкновение,С погибшими,Светлое время суток,Ясно,Отсутствие тротуаров (пешеходных дорожек),1,3,2,1,1,53.277288,34.424297
1553341,2025-08-10 21:05:00,Брянская область,Столкновение,С погибшими,"В темное время суток, освещение включено",Ясно,Иные недостатки,1,3,2,1,1,53.339025,34.288325
1554395,2025-08-13 15:08:00,Брянский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,5,3,0,4,53.317172,34.027426
1554719,2025-08-14 10:40:00,Почепский район,Столкновение,С погибшими,Светлое время суток,Ясно,,0,3,2,1,1,52.772782,33.415538
1554730,2025-08-14 11:00:00,Брянская область,Наезд на пешехода,Легкий,Светлое время суток,Ясно,,0,2,1,0,1,53.263657,34.361097
