dtp_id,vehicle_no,role,gender,experience,violation,violations_count,health,brand,vehicle_year,vehicle_category
1146292,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
1146311,1,Водитель,Женский,10.0,Нет нарушений,0,Не пострадал,KIA,2017,"В-класс (малый) до 3,9 м"
1146311,2,Водитель,Мужской,95.0,Выезд на полосу встречного движения,1,Ранен,Прочие марки мотоциклов,2017,Мотоциклы
1146355,1,Водитель,Мужской,23.0,Несоответствие скорости конкретным условиям движения,1,Ранен,CHEVROLET,2008,"В-класс (малый) до 3,9 м"
1146355,1,Пассажир,Женский,,Нет нарушений,0,Погиб,CHEVROLET,2008,"В-класс (малый) до 3,9 м"
1146355,1,Пассажир,Мужской,,Нет нарушений,0,Погиб,CHEVROLET,2008,"В-класс (малый) до 3,9 м"
1146355,1,Пассажир,Женский,,Нет нарушений,0,Ранен,CHEVROLET,2008,"В-класс (малый) до 3,9 м"
1146396,1,Водитель,Мужской,12.0,Нет нарушений,0,Ранен,KAWASAKI,2007,Мотоциклы
1146396,2,Водитель,Мужской,15.0,Несоблюдение очередности проезда,1,Не пострадал,VOLKSWAGEN,2010,"В-класс (малый) до 3,9 м"
1146403,1,Водитель,Мужской,48.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,ВАЗ,2021,Прочие легковые автомобили
1146403,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1146441,1,Водитель,Мужской,10.0,Нарушение правил расположения ТС на проезжей части,1,Ранен,MERCEDES,2010,"D-класс (средний) до 4,6 м"
1146442,1,Водитель,Мужской,22.0,Нет нарушений,0,Не пострадал,SSANGYONG,2011,"С-класс (малый средний, компактный) до 4,3 м"
1146442,,Пешеход,Женский,,Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода,1,Ранен,,,
1146532,1,Водитель,Женский,19.0,Несоответствие скорости конкретным условиям движения,1,Ранен,BMW,2004,"А-класс (особо малый) до 3,5 м"
1146541,1,Водитель,Женский,10.0,Нет нарушений,0,Не пострадал,KIA,2018,"В-класс (малый) до 3,9 м"
1146541,2,Водитель,Мужской,96.0,Выезд на полосу встречного движения,1,Ранен,DAEWOO,2022,Мотоциклы
1146550,1,Водитель,Мужской,9.0,Нет нарушений,0,Не пострадал,MAZDA,2010,"D-класс (средний) до 4,6 м"
1146550,,Пешеход,Женский,,Нахождение на проезжей части без цели её перехода,1,Ранен,,,
1146569,1,Пешеход,Мужской,99.0,Нет нарушений,0,Ранен,,,Персональное электрическое средство передвижения малой мощности
1146569,2,Водитель,Мужской,3.0,Непредоставление преимущества в движении пешеходу,1,Не пострадал,CHEVROLET,2006,Прочие легковые автомобили
1146580,1,Водитель,Мужской,32.0,Нет нарушений,0,Не пострадал,MERCEDES,2008,Седельные тягачи
1146580,3,Водитель,Мужской,27.0,Несоответствие скорости конкретным условиям движения,1,Погиб,NISSAN,2017,"В-класс (малый) до 3,9 м"
1146584,1,Водитель,Женский,3.0,Нет нарушений,0,Ранен,KIA,2010,"В-класс (малый) до 3,9 м"
1146584,2,Водитель,Мужской,19.0,Неправильный выбор дистанции,1,Не пострадал,KIA,2018,"В-класс (малый) до 3,9 м"
1146606,1,Велосипедист,Мужской,99.0,Нет нарушений,0,Ранен,,,Велосипеды
1146606,2,Водитель,Мужской,1.0,Несоблюдение очередности проезда,1,Не пострадал,HYUNDAI,2006,"А-класс (особо малый) до 3,5 м"
1146610,1,Водитель,Мужской,16.0,Нет нарушений,0,Не пострадал,ВАЗ,2010,"В-класс (малый) до 3,9 м"
1146610,,Пешеход,Женский,,Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода,1,Ранен,,,
1146637,1,Водитель,Женский,22.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,MITSUBISHI,2011,Прочие легковые автомобили
1146637,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1146638,1,Водитель,Женский,6.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,KIA,2017,Прочие легковые автомобили
1146638,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
1146693,1,Водитель,Мужской,27.0,Несоответствие скорости конкретным условиям движения,1,Ранен,KIA,2018,"В-класс (малый) до 3,9 м"
1146708,1,Водитель,Мужской,3.0,Нет нарушений,0,Не пострадал,VOLVO,2003,"В-класс (малый) до 3,9 м"
1146708,2,Велосипедист,Мужской,99.0,Несоблюдение очередности проезда,1,Ранен,,2019,Велосипеды
1146780,1,Водитель,Мужской,16.0,Нет нарушений,0,Ранен,SUZUKI,2003,Мотоциклы
1146780,2,Водитель,Мужской,0.0,Несоблюдение бокового интервала,1,Не пострадал,VOLKSWAGEN,2022,"В-класс (малый) до 3,9 м"
1146789,1,Водитель,Мужской,30.0,Нет нарушений,0,Не пострадал,BMW,2017,"А-класс (особо малый) до 3,5 м"
1146789,,Пешеход,Мужской,,Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка),1,Ранен,,,
1146831,3,Водитель,Мужской,17.0,Несоответствие скорости конкретным условиям движения,1,Не пострадал,ВАЗ,2019,"В-класс (малый) до 3,9 м"
1146831,,Пешеход,Мужской,,Нет нарушений,0,Погиб,,,
1146896,1,Водитель,Мужской,26.0,Несоответствие скорости конкретным условиям движения,1,Погиб,NISSAN,2013,"А-класс (особо малый) до 3,5 м"
1146904,1,Водитель,Мужской,16.0,Нет нарушений,0,Ранен,HYUNDAI,2013,"С-класс (малый средний, компактный) до 4,3 м"
